Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5170","Résidus","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2013","2013","Kcal/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5511","Production","2511","Blé et produits","2013","2013","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantité","2511","Blé et produits","2013","2013","Milliers de tonnes","402","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5072","Variation de stock","2511","Blé et produits","2013","2013","Milliers de tonnes","34","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5911","Exportations - Quantité","2511","Blé et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","375","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5527","Semences","2511","Blé et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5154","Autres utilisations (non alimentaire)","2511","Blé et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5170","Résidus","2511","Blé et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","348","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé et produits","2013","2013","kg","91.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé et produits","2013","2013","Kcal/personne/jour","755","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé et produits","2013","2013","g/personne/jour","22.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé et produits","2013","2013","g/personne/jour","3.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5511","Production","2807","Riz et produits","2013","2013","Milliers de tonnes","203","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantité","2807","Riz et produits","2013","2013","Milliers de tonnes","119","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5072","Variation de stock","2807","Riz et produits","2013","2013","Milliers de tonnes","36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2807","Riz et produits","2013","2013","Milliers de tonnes","286","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5521","Aliments pour animaux","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5527","Semences","2807","Riz et produits","2013","2013","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5123","Pertes","2807","Riz et produits","2013","2013","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5154","Autres utilisations (non alimentaire)","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5170","Résidus","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5142","Nourriture","2807","Riz et produits","2013","2013","Milliers de tonnes","276","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2807","Riz et produits","2013","2013","kg","72.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2807","Riz et produits","2013","2013","Kcal/personne/jour","561","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2807","Riz et produits","2013","2013","g/personne/jour","10.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2807","Riz et produits","2013","2013","g/personne/jour","0.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5511","Production","2513","Orge et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantité","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5072","Variation de stock","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5527","Semences","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5123","Pertes","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5170","Résidus","2513","Orge et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge et produits","2013","2013","kg","0.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2513","Orge et produits","2013","2013","Kcal/personne/jour","4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2513","Orge et produits","2013","2013","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2513","Orge et produits","2013","2013","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5511","Production","2514","Maïs et produits","2013","2013","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantité","2514","Maïs et produits","2013","2013","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5072","Variation de stock","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5527","Semences","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5154","Autres utilisations (non alimentaire)","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5170","Résidus","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs et produits","2013","2013","kg","2.45","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2514","Maïs et produits","2013","2013","Kcal/personne/jour","21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2514","Maïs et produits","2013","2013","g/personne/jour","0.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2514","Maïs et produits","2013","2013","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantité","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5170","Résidus","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle et produits","2013","2013","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2515","Seigle et produits","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2515","Seigle et produits","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2515","Seigle et produits","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5072","Variation de stock","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5170","Résidus","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2013","2013","kg","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2516","Avoine","2013","2013","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2516","Avoine","2013","2013","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5511","Production","2517","Millet et produits","2013","2013","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantité","2517","Millet et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5072","Variation de stock","2517","Millet et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5527","Semences","2517","Millet et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5123","Pertes","2517","Millet et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5170","Résidus","2517","Millet et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5142","Nourriture","2517","Millet et produits","2013","2013","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2517","Millet et produits","2013","2013","kg","0.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2517","Millet et produits","2013","2013","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2517","Millet et produits","2013","2013","g/personne/jour","0.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2517","Millet et produits","2013","2013","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5511","Production","2518","Sorgho et produits","2013","2013","Milliers de tonnes","91","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantité","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5072","Variation de stock","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","91","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5527","Semences","2518","Sorgho et produits","2013","2013","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5170","Résidus","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","71","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2518","Sorgho et produits","2013","2013","kg","18.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2518","Sorgho et produits","2013","2013","Kcal/personne/jour","158","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2518","Sorgho et produits","2013","2013","g/personne/jour","4.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2518","Sorgho et produits","2013","2013","g/personne/jour","1.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5611","Importations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5072","Variation de stock","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5170","Résidus","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2013","2013","kg","0.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2013","2013","Kcal/personne/jour","4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2013","2013","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5511","Production","2511","Blé et produits","2013","2013","Milliers de tonnes","3357","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5611","Importations - Quantité","2511","Blé et produits","2013","2013","Milliers de tonnes","4439","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5072","Variation de stock","2511","Blé et produits","2013","2013","Milliers de tonnes","27","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5911","Exportations - Quantité","2511","Blé et produits","2013","2013","Milliers de tonnes","1449","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","6320","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","202","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5527","Semences","2511","Blé et produits","2013","2013","Milliers de tonnes","104","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","225","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5131","Traitement","2511","Blé et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5154","Autres utilisations (non alimentaire)","2511","Blé et produits","2013","2013","Milliers de tonnes","1628","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5170","Résidus","2511","Blé et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","4161","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé et produits","2013","2013","kg","35.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé et produits","2013","2013","Kcal/personne/jour","253","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé et produits","2013","2013","g/personne/jour","6.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé et produits","2013","2013","g/personne/jour","0.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5511","Production","2807","Riz et produits","2013","2013","Milliers de tonnes","180","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5611","Importations - Quantité","2807","Riz et produits","2013","2013","Milliers de tonnes","1016","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5072","Variation de stock","2807","Riz et produits","2013","2013","Milliers de tonnes","-38","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5911","Exportations - Quantité","2807","Riz et produits","2013","2013","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5301","Disponibilité intérieure","2807","Riz et produits","2013","2013","Milliers de tonnes","1231","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5521","Aliments pour animaux","2807","Riz et produits","2013","2013","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5527","Semences","2807","Riz et produits","2013","2013","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5123","Pertes","2807","Riz et produits","2013","2013","Milliers de tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5131","Traitement","2807","Riz et produits","2013","2013","Milliers de tonnes","171","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5154","Autres utilisations (non alimentaire)","2807","Riz et produits","2013","2013","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5170","Résidus","2807","Riz et produits","2013","2013","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","5142","Nourriture","2807","Riz et produits","2013","2013","Milliers de tonnes","1013","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","645","Disponibilité alimentaire en quantité (kg/personne/an)","2807","Riz et produits","2013","2013","kg","8.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","2807","Riz et produits","2013","2013","Kcal/personne/jour","60","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2807","Riz et produits","2013","2013","g/personne/jour","1.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2807","Riz et produits","2013","2013","g/personne/jour","0.1","Fc","Donnée calculée"
